Ukraine, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age   Cohort      Exposure
1970    22    1947      155923.81
1970    23    1947      159466.63
1970    23    1946      155576.96
1970    24    1946      155719.40
1970    24    1945      101416.90
1970    25    1945      102477.29
1970    25    1944      121975.45
1970    26    1944      122318.59
1970    26    1943      112693.92
1970    27    1943      113517.79
1970    27    1942      143083.62
1970    28    1942      141743.76
1970    28    1941      191389.58
1970    29    1941      192292.34
1970    29    1940      200558.33
1970    30    1940      201108.85
1970    30    1939      235031.00
1970    31    1939      230496.27
1970    31    1938      242053.58
1970    32    1938      244017.12
1970    32    1937      256073.11
1970    33    1937      254413.04
1970    33    1936      209488.69
1970    34    1936      213004.37
1970    34    1935      178053.52
1970    35    1935      176648.57
1970    35    1934      143263.22
1970    36    1934      139416.20
1970    36    1933      123562.69
1970    37    1933      126779.94
1970    37    1932      163281.76
1970    38    1932      160767.53
1970    38    1931      161098.52
1970    39    1931      161165.87
1970    39    1930      209944.02
1970    40    1930      207592.05
1970    40    1929      209733.18
1970    41    1929      206230.27
1970    41    1928      222711.91
1970    42    1928      221110.80
1970    42    1927      214433.44
1970    43    1927      213590.78
1970    43    1926      213213.58
1970    44    1926      213774.12
1970    44    1925      207206.58
1970    45    1925      207450.74
1970    45    1924      210247.54
1970    46    1924      207792.02
1970    46    1923      187023.82
1970    47    1923      199217.98
1970    47    1922      177653.94
1970    48    1922      185521.42
1970    48    1921      149738.04
1970    49    1921      157540.30
1970    49    1920      132620.26
1970    50    1920      135060.97
1970    50    1919      136857.77
1970    51    1919      136515.67
